商店名稱,電話,address,商店編號,Latitude,Longitude
全家新店新寶工店,289145941,新北市新店區寶橋路２３５巷８號,51541,24.980223,121.5517912
全家新店新寶橋店,229122431,新北市新店區寶橋路５１號１，２樓,54983,24.9748314,121.5448534
全家新店寶興店,286654892,新北市新店區寶橋里寶橋路８０號一樓,15723,24.9754395,121.5463548
全家新店統寶店,289147339,新北市新店區寶興路４７號,55188,24.9733645,121.549425
全家新店光明店,286654542,新北市新店區廣明里７鄰光明街１３６號１樓,12298,24.9612629,121.5392716
全家新店江陵店,222190529,新北市新店區建國路２１９號,10294,24.9810357,121.5375212
全家新店慈濟店,282192878,新北市新店區建國路２８９號Ｂ１慈濟醫院大愛美食坊,11121,24.9860392,121.5358123
全家新店德正店,229126411,新北市新店區德正街２７巷１號,11827,24.9715809,121.5445206
全家新店新文強店,229107458,新北市新店區文化路１７號,56113,24.9795755,121.543069
全家新店新安店,229403474,新北市新店區新和街６０號１樓,61763,24.9853193,121.5199824
全家新店鑫碧潭店,286657744,新北市新店區新店路２１１號,59235,24.9570312,121.5370683
全家新店龜山店,226666253,新北市新店區新烏路三段１４４號１樓,52617,24.9028854,121.5520336
全家新店健民店,229162699,新北市新店區明德路６９巷２８號,52504,24.9776344,121.5402868
全家新店民德店,289113923,新北市新店區民族路６號,50418,24.9789683,121.541837
全家新店新民族店,229137896,新北市新店區民族路９７號１樓＋地下室,52420,24.9775211,121.5386543
全家新店民權店,286673437,新北市新店區民權路１０５號１樓,14150,24.982737,121.5368124
全家新店復興店,222184982,新北市新店區民權路１３２號１樓,58336,24.9829232,121.5348091
全家新店寶元店,229156106,新北市新店區民權路１９號,11135,24.982707,121.542014
全家新店民佳店,286658005,新北市新店區民權路７２號,14266,24.9831114,121.5382355
全家新店新和店,229413706,新北市新店區永安街８１號１樓,51955,24.9867714,121.5198724
全家新店安和店,229475039,新北市新店區永平街８９號１樓,10557,24.9856416,121.5163116
全家新店皇家店,229499704,新北市新店區永平里永平街２７號一樓,15729,24.9834869,121.5167933
全家新店永業店,229131378,新北市新店區永業路８１巷１弄１號,10930,24.9493653,121.529805
全家新店鑫泉店,286677615,新北市新店區溪園路４０１號,19478,24.9776372,121.5239293
全家新店玫瑰店,222103956,新北市新店區玫瑰路５８巷１號１樓,14138,24.9464346,121.4954398
全家新店涵碧店,222124064,新北市新店區碧潭路３７號,60110,24.95636,121.534118
全家新店新陽店,226669640,新北市新店區粗坑里花園一路一段２號一樓,15728,24.9341568,121.551054
全家新店順安店,289193423,新北市新店區順安街５７號,61057,24.9862684,121.5405745
全家新莊新中信店,289927949,新北市新莊區中信街４１號１樓,51872,25.0506933,121.4500999
全家新莊福前店,285218649,新北市新莊區中原東路５６號１樓,58475,25.0545852,121.4639314
全家新莊中原店,289920047,新北市新莊區中原路２９７號,11404,25.05422,121.447695
全家新莊福壽店,229908643,新北市新莊區中原路４５號,10558,25.0542179,121.4582137
全家新莊中環店,229906924,新北市新莊區中和街１５５巷２號１樓＋２樓部分,50043,25.04994,121.447293
全家新莊和運店,229907549,新北市新莊區中和街１７號１樓,57219,25.0435168,121.4480697
全家新莊副都店,285218124,新北市新莊區中央路４３７號１樓,58199,25.0579598,121.4478903
全家新莊中央店,285219448,新北市新莊區中央路５５８號１樓,59259,25.0589369,121.4488983
全家新莊新幸福店,229969520,新北市新莊區中平路１８４巷１０弄７號１樓,51470,25.0483395,121.4452691
全家新莊狀元店,229984996,新北市新莊區中平路２６８號,10879,25.050131,121.4449228
全家新莊新中平店,229966949,新北市新莊區中平路２９０號１樓,61262,25.0513012,121.4450376
全家新莊忠承店,229906231,新北市新莊區中平路３７７巷２號１樓,62209,25.0526555,121.4443221
全家新莊中悅店,285215084,新北市新莊區中平路４００號１樓,60118,25.054109,121.4447822
全家新莊中永店,289920165,新北市新莊區中平路６６號,11919,25.0444599,121.4450087
全家新莊中榮店,229983442,新北市新莊區中榮街８４號,11589,25.0528861,121.4481512
全家新莊新建店,229013769,新北市新莊區中正路新建巷４０號１樓,51469,25.0214545,121.4145494
全家新莊新正店,229900756,新北市新莊區中正路２６１號全部,61497,25.0354016,121.449859
全家新莊福海店,222038885,新北市新莊區中正路４０１號,11846,25.0343857,121.4452831
全家新莊龍鳳店,229017635,新北市新莊區中正路７２９號,50272,25.0287761,121.422867
全家新莊安和店,229036055,新北市新莊區中正路８２９巷２２弄１號,12131,25.0271078,121.4215784
全家新莊迴龍店,229011240,新北市新莊區中正路８９５－２６號１樓,55189,25.0218627,121.4121451
全家新莊新和港店,229938945,新北市新莊區中港一街１４３號,10402,25.0449842,121.4478654
全家新莊中港店,229944832,新北市新莊區中港路１２６號,10544,25.040333,121.4553924
全家新莊中美店,222796927,新北市新莊區中港路４１３＆４１５號１樓,14479,25.047368,121.452065
全家新莊華運店,289921279,新北市新莊區中華路一段６７號１樓＋地下室,60553,25.0397657,121.4520584
全家新莊華寧店,229946014,新北市新莊區中華路１段８號１樓,14469,25.0363397,121.4519024
全家新莊首富店,229902685,新北市新莊區中華里中華路二段５號,12393,25.0453216,121.4535461
全家新莊五工店,222988045,新北市新莊區五工路７０號１樓＋Ｂ１,62569,25.063645,121.4578941
全家新莊五權店,222980962,新北市新莊區五權一路３６號１樓＆２樓,60790,25.0653965,121.4575476
全家新莊新德勝店,222014708,新北市新莊區八德街１３５號,53168,25.0202081,121.4238393
全家新莊八德店,222014759,新北市新莊區八德街１５巷２號，１７號,10523,25.0223544,121.4254662
全家新莊泰園店,229757564,新北市新莊區公園一路１０３號１樓,59493,25.0380889,121.4446913
全家新莊新市店,285212417,新北市新莊區化成路４３１巷７６號,54920,25.0599021,121.4625903
全家新莊福成店,229948672,新北市新莊區化成路５５２號１樓及地下室,54648,25.0538015,121.4663738
全家新莊樹成店,285214163,新北市新莊區化成路７３８號,56192,25.0574502,121.4656915
全家新莊維新店,222041652,新北市新莊區四維路１４７號１樓,50361,25.022153,121.422773
全家新莊德祐店,222083680,新北市新莊區四維路１５０巷９號１樓,50510,25.0233568,121.4222498
全家新莊新雙鳳店,229011246,新北市新莊區天祥街２號,53791,25.0268245,121.4175515
全家新莊天祥店,229013468,新北市新莊區天祥街２９號１樓,61163,25.0281596,121.4172202
全家新莊天美店,229030732,新北市新莊區天祥街４２號１樓,14524,25.028899,121.416918
全家新莊金富店,222023655,新北市新莊區富國路１７６巷７號１樓,50976,25.0240746,121.4242911
全家新莊昌盛店,222764464,新北市新莊區幸福里昌盛街６７號一樓,12558,25.0500424,121.4549343
全家新莊建中店,222779137,新北市新莊區建中街１１８號、１２０號、１２２號,11804,25.0366388,121.445636
全家新莊學輔店,229018239,新北市新莊區建國一路２號,18879,25.0320754,121.4334199
全家新莊建國店,229081905,新北市新莊區建國一路４９號１樓右半,14176,25.0306852,121.4344377
全家新莊建興店,222015482,新北市新莊區建安街１８號１樓,12458,25.0263664,121.4286654
全家新莊建安店,222044299,新北市新莊區建安街４２號,11078,25.0250024,121.4275466
全家新莊新園寧店,229949325,新北市新莊區建興街１０１號,52301,25.0393647,121.4496539
全家新莊新建明店,222048981,新北市新莊區後港一路４８號１樓,52392,25.0261523,121.4259186
全家新莊北醫店,229944981,新北市新莊區思源路１２７號,52848,25.0429446,121.4594267
全家新莊宏匯店,285213845,新北市新莊區思源路５５５號１樓,61745,25.058357,121.4595736
全家新莊新頭前店,285219644,新北市新莊區思源路５９７號１樓,61263,25.0598333,121.4593392
全家新莊天成店,229018545,新北市新莊區新北大道七段２１９號,14414,25.0301496,121.4137779
全家新莊城邦店,285216513,新北市新莊區新北大道三段７號１樓,57645,25.060225,121.458193
全家新莊通樹店,222043156,新北市新莊區新樹路２８８號１樓,58641,25.0118563,121.4324974
全家新莊新樹店,222075970,新北市新莊區新樹路６１３號１樓,16789,25.0038272,121.4336822
全家新莊新泰店,229972384,新北市新莊區新泰路１４６號,10854,25.0371756,121.4479012
全家新莊新立店,229922460,新北市新莊區新泰路２２５巷１號１樓,10990,25.0391547,121.4463951
全家新莊泰豐店,222026118,新北市新莊區新泰路３巷１號,57043,25.0322125,121.4496457
全家新莊金泰店,229902069,新北市新莊區新泰路３０５巷１號１樓,54826,25.0409218,121.4453033
全家新莊武廟店,229975613,新北市新莊區新莊路４３５號，４３５號之１,10396,25.0334823,121.4502313
全家新莊海山店,222042064,新北市新莊區新莊路７４１號１樓,10583,25.0328043,121.4430312
全家新莊新豐店,222020432,新北市新莊區新豐街１３號１樓,58897,25.0342767,121.4485341
全家新莊昌平店,229906374,新北市新莊區昌平街５０號,10514,25.0535867,121.4547874
全家新莊新明中店,229985116,新北市新莊區明中街１８號１樓,60554,25.0388039,121.4583008
全家新莊明志店,229014536,新北市新莊區明志路１９號１樓＆２樓,62799,25.0291471,121.4200405
全家新莊景德店,222064530,新北市新莊區景德路３８２號,11147,25.0335286,121.4461062
全家新莊光明店,222062208,新北市新莊區民安西路１９２號１樓,58926,25.0155435,121.4258971
全家新莊民和店,222049299,新北市新莊區民安西路２４７號１樓,50975,25.0135772,121.4261737
全家新莊安華店,229667664,新北市新莊區民安西路３２１號１樓＋２樓,59829,25.0112132,121.4277351
全家新莊富安店,222046753,新北市新莊區民安路２８５之１號,18786,25.0222788,121.4289199
全家新莊民本店,222032338,新北市新莊區民本街２３巷２號１樓,11833,25.0196865,121.428364
全家新莊瓊泰店,222049577,新北市新莊區瓊泰路７１號１樓,57947,25.028828,121.443094
全家新莊新福義店,229964281,新北市新莊區福壽街１３２號１樓,54337,25.0515524,121.4576943
全家新莊仁義店,229962848,新北市新莊區福壽街３８號１Ｆ,10882,25.0483711,121.4583456
全家新莊福祿店,289938193,新北市新莊區福壽街８１號１樓,15153,25.0499331,121.4580762
全家新莊福樂店,289923468,新北市新莊區福樂街３０號１樓,19458,25.0453823,121.4579438
全家新莊新工店,222989786,新北市新莊區福興里五工二路８１號一樓,15779,25.0661799,121.459728
全家新莊立信店,229982115,新北市新莊區立信一街１２號,19459,25.0495375,121.4440696
全家新莊自成店,229949824,新北市新莊區自信街２號１樓,14475,25.0481069,121.4533065
全家新莊自強店,289916578,新北市新莊區自強街２號,12374,25.0455084,121.4548176
全家新莊超級店,222045567,新北市新莊區莊崑路２５號１樓,57148,24.999586,121.4313535
全家新莊萬安店,222037583,新北市新莊區萬安街８０號,10199,25.0230623,121.4207568
全家新莊裕民店,229017969,新北市新莊區裕民街９７號１樓,14681,25.02326,121.4184687
全家新莊盛寧店,222030264,新北市新莊區西盛街１５１號１樓,14526,25.0182269,121.428391
全家新莊興盛店,222047033,新北市新莊區西盛街２３０號１樓,16264,25.0164376,121.4280502
全家新莊盛華店,222046755,新北市新莊區西盛街３９０號１樓,14682,25.0128385,121.4276878
全家新莊金豐店,222069828,新北市新莊區豐年街６６號１樓,50788,25.0315558,121.4463791
全家新莊豐盛店,222040213,新北市新莊區豐盛二街１１號１樓,62060,25.0003668,121.432364
全家新莊祥鳳店,229022674,新北市新莊區雙鳳路１０６號,19179,25.0283491,121.4140661
全家新莊三鳳店,229080840,新北市新莊區雙鳳路１３０號,54149,25.0280232,121.4130954
全家新莊正龍店,229046684,新北市新莊區龍安路９號１樓,58135,25.0226246,121.4147107
全家板橋振興店,289612085,新北市板橋區三民路一段３１巷８９弄３號,11148,25.023303,121.4817815
全家板橋富山店,289641541,新北市板橋區三民路一段９４號，９６號,11925,25.0216445,121.4791742
全家板橋天和店,229556108,新北市板橋區三民路二段１４０號１樓,56086,25.015973,121.479016
全家板橋長民店,229558365,新北市板橋區三民路二段１５３巷１－３號１樓＆Ｂ１,53534,25.0150261,121.4796206
全家板橋樂福店,229636100,新北市板橋區三民路二段２１巷６號１樓,52970,25.018091,121.479726
全家板橋居仁店,229596251,新北市板橋區三民路二段２４３號,61873,25.0125966,121.4791455
全家板橋長壽店,229572584,新北市板橋區三民路二段８３號,10924,25.0165572,121.4794387
全家板橋新光店,229550932,新北市板橋區中山路一段１４１－２號１樓,56230,25.0113328,121.4637209
全家板橋新府店,229510276,新北市板橋區中山路一段１６０－６號,61581,25.0119713,121.4664038
全家板橋新光仁店,289539335,新北市板橋區中山路二段２５號１－５樓,51813,25.0153152,121.4726156
全家板橋光復店,229643847,新北市板橋區中山路二段５０３號１樓,12224,25.0211187,121.4826235
全家板橋興隆店,289510091,新北市板橋區中山路二段９０巷１０號,62039,25.0159856,121.4753512
全家板橋花園店,229679720,新北市板橋區中正路一巷１４號１樓,56042,25.0117171,121.4552302
全家板橋大庭店,229670325,新北市板橋區中正路１９１號,10305,25.0169081,121.4563392
全家板橋美庭店,229607413,新北市板橋區中正路２１６巷２１號、２３號１樓,16297,25.0186111,121.4565953
全家板橋福德店,289697916,新北市板橋區中正路２５４號１樓,60183,25.0193853,121.4555816
全家板橋香社店,289658681,新北市板橋區中正路３２５巷２５號１樓,59348,25.0196113,121.4541306
全家板橋瑞安店,229677282,新北市板橋區中正路３９５號１樓,52545,25.0219619,121.4540571
全家板橋勝文店,282528693,新北市板橋區仁化街４６號及４６之１號１樓,16738,25.0316095,121.4752496
全家板橋文心店,222562587,新北市板橋區介壽街２０號１樓,59411,25.0200267,121.4675616
全家板橋干城店,229644958,新北市板橋區信義路２４３號１樓,56543,24.9910821,121.4601356
全家板橋信義店,229536686,新北市板橋區信義路７１號１樓,58838,24.9953328,121.4572442
全家板橋信陽店,229506920,新北市板橋區信義里信義路７２號一樓,15970,24.993421,121.4573928
全家板橋僑一店,229679685,新北市板橋區僑中一街１２４巷９弄１號,19427,25.0126486,121.4458611
全家板橋僑二店,289699174,新北市板橋區僑中二街１１６巷１號１樓,52946,25.0063468,121.4454971
全家板橋聯翠店,222559113,新北市板橋區光武街２２號壹樓,51998,25.0254003,121.4678675
全家板橋華東店,289660536,新北市板橋區南雅南路二段１４４巷１８號,61496,24.9958073,121.4506901
全家板橋大雅店,229649724,新北市板橋區南雅南路二段５號１樓,57478,25.002268,121.4542531
全家板橋湳雅店,229647980,新北市板橋區南雅南路二段９４號,60792,25.0014319,121.4534078
全家板橋新雅店,229655750,新北市板橋區南雅東路８號（代表號）１樓,54736,25.0060052,121.4549886
全家板橋宜宅店,229600030,新北市板橋區合宜路１２９號１樓,57479,24.9982939,121.4475526
全家板橋祝山店,222554105,新北市板橋區吳鳳路２１巷２號１樓,19217,25.0311583,121.4668139
全家板橋和平店,229535609,新北市板橋區和平路１００號,19426,24.9947364,121.4621435
全家板橋新遠店,289539873,新北市板橋區四川路一段３７１號１樓,51459,24.9995311,121.4583231
全家板橋川府店,229511412,新北市板橋區四川路一段６５號１樓,60076,25.0060518,121.4596645
全家板橋板川店,289674495,新北市板橋區四川路二段２４５巷７號１樓,53757,24.9933659,121.450814
全家板橋華德店,289676847,新北市板橋區四川路二段４７巷３弄４號１樓,52704,24.994582,121.4544085
全家板橋宏翠店,282572973,新北市板橋區四維路１００號１樓,53606,25.0244639,121.465767
全家板橋四維店,222542469,新北市板橋區四維路１８０號,10412,25.0266914,121.4644889
全家板橋互維店,222586320,新北市板橋區四維路２９３號１樓,56945,25.0283116,121.4631918
全家板橋勝維店,282570329,新北市板橋區四維路３１８號１樓,57236,25.0300855,121.4624323
全家板橋國泰店,229596571,新北市板橋區國泰街３７號１樓,18756,25.0065505,121.4685856
全家板橋大仁店,229660911,新北市板橋區大仁街１０８之１號,10355,25.0159609,121.4530603
全家板橋大勇店,222720109,新北市板橋區大仁街３６號,61921,25.0168299,121.4551771
全家板橋浮州店,222755855,新北市板橋區大觀路二段２６５巷１６號１樓,58498,24.9985794,121.4427557
全家板橋興安店,229672852,新北市板橋區大觀路二段３７巷３８號１樓,52068,25.0026184,121.4486198
全家板橋國民店,229572609,新北市板橋區實踐路１３２號１樓,14465,25.0026624,121.464294
全家板橋大東店,289698004,新北市板橋區府中路１２７號１樓,50303,25.009459,121.456065
全家板橋板農店,222723346,新北市板橋區府中路２９—１號１樓,12816,25.0086811,121.4587854
全家板橋廣和店,289518657,新北市板橋區廣福里廣和街７９號１樓,16066,24.9921479,121.4627871
全家板橋新富陽店,222750133,新北市板橋區復興街１３３號,62426,25.0181682,121.4609911
全家板橋江翠店,222525104,新北市板橋區懷德街１２７巷１號及３號１Ｆ,10685,25.0309673,121.4788968
全家板橋新翠店,222544470,新北市板橋區懷德街１２７巷２３弄７號１樓,53191,25.0316516,121.4793981
全家板橋懷聖店,222505214,新北市板橋區懷德街２０１巷２號,18653,25.0289929,121.4806753
全家板橋金鑽店,226750923,新北市板橋區成和里金門街２９號,12306,24.9941377,121.4335162
全家板橋新民店,222570742,新北市板橋區文化路一段１８８巷４２號１樓,12770,25.0189923,121.4667882
全家板橋傑仕堡店,222540391,新北市板橋區文化路一段１８８巷５７號１樓（配送用）,58349,25.0183097,121.4681669
全家板橋文化店,222544632,新北市板橋區文化路一段２８０號,10469,25.0211159,121.4672746
全家板橋漢西店,222548179,新北市板橋區文化路一段３１３號,63019,25.0216141,121.4639242
全家板橋新埔店,222518500,新北市板橋區文化路一段４２１巷４號１樓,59020,25.0228019,121.467322
全家板橋龍江店,282535436,新北市板橋區文化路二段１８２巷３弄９１，９３號１樓,16540,25.0290397,121.4724387
全家板橋立都店,222559171,新北市板橋區文化路二段２５９號１樓,55190,25.029051,121.471298
全家板橋興盛店,282589625,新北市板橋區文聖街１６１號１樓,53484,25.0274535,121.4790387
全家板橋板民店,229545946,新北市板橋區新民街３９號１樓,14454,25.0107899,121.4639105
全家板橋新農店,222538884,新北市板橋區新海路３２８，３３０號１樓,10841,25.0242199,121.4605124
全家板橋富貴店,222599157,新北市板橋區新海路４６２，４６４，４６６號１樓,10718,25.0284513,121.4576846
全家板橋新甫華店,222725443,新北市板橋區新生街２２號,63582,25.021114,121.4559459
全家板橋欣興店,229654269,新北市板橋區新興路１號１樓,54171,25.007121,121.456202
全家板橋松柏店,282520901,新北市板橋區松柏街１３號,11830,25.0296143,121.4741233
全家板橋松翠店,222542581,新北市板橋區松江街２５號１樓,58966,25.0267615,121.4686814
全家板橋板長店,229545602,新北市板橋區板新路９７＆９９號１樓,14462,25.0139762,121.4729193
全家板橋中勝店,222724924,新北市板橋區林園街２號,16637,25.0093981,121.4541128
全家板橋宜居店,289697435,新北市板橋區樂群路１５８號１樓,57951,24.9969985,121.4458371
全家板橋正隆店,229578305,新北市板橋區正泰里三民路二段正隆巷３４號一樓,15271,25.013613,121.4771998
全家板橋民族店,289510850,新北市板橋區民族路６１號,12383,25.008887,121.4651811
全家板橋公館店,229671852,新北市板橋區民權路２０２巷７弄１號１樓,59492,25.0147084,121.4600007
全家板橋懷治店,282529989,新北市板橋區民治街１１７號１樓,57791,25.0309278,121.4784273
全家板橋廣榮店,229648983,新北市板橋區民生路一段３３號１樓之１,61272,25.0120329,121.475698
全家板橋金富店,222541621,新北市板橋區民生路三段２７號１樓,54923,25.0241489,121.4669614
全家板橋金典店,229642035,新北市板橋區民生路二段１６之１號１樓＆夾層,54506,25.0166338,121.4730772
全家板橋文興店,222579434,新北市板橋區民生路二段２３０號１樓,52688,25.0221699,121.469112
全家板橋金巨蛋店,222573505,新北市板橋區民生路二段２５０號１樓及ｂ１,50379,25.023237,121.4685997
全家板橋運山店,289647745,新北市板橋區海山路３３號,16384,25.0091206,121.4674114
全家板橋溪崑店,226876563,新北市板橋區溪崑二街１３４、１３６、１３８號１樓,12817,24.9877747,121.4257229
全家板橋板崑店,226865706,新北市板橋區溪崑二街１６號,61339,24.9916411,121.4288022
全家板橋新都店,229649535,新北市板橋區漢生東路１５９號１樓,55357,25.0135278,121.468613
全家板橋新月店,229686480,新北市板橋區環河西路五段２１７號,61398,25.0269017,121.4533933
全家板橋大隆店,229533231,新北市板橋區福星里忠孝路５０號一樓,12968,25.0017838,121.4608443
全家板橋堂春店,226835266,新北市板橋區篤行路三段１號１樓,14317,24.9877253,121.4294305
全家板橋雙城店,229544584,新北市板橋區縣民大道二段１０６號１樓,14459,25.0153652,121.4671537
全家板橋觀光店,229550575,新北市板橋區縣民大道二段１９６號１樓,59172,25.0170479,121.4693588
全家板橋市民店,229641484,新北市板橋區縣民大道二段２２號Ｂ１,61115,25.013662,121.464705
全家板橋麗寶店,289682022,新北市板橋區縣民大道二段３號,59303,25.0123547,121.4619601
全家板橋雙子店,229649816,新北市板橋區縣民大道二段６６號１樓,54922,25.0124447,121.4632607
全家板橋東站店,229650450,新北市板橋區縣民大道二段７號,58566,25.0141549,121.4636257
全家板橋車站店,289693201,新北市板橋區縣民大道二段７號Ｂ１,58691,25.0142426,121.4636617
全家板橋英仕店,222599823,新北市板橋區英士路５４號１樓,55909,25.024907,121.461192
全家板橋萬板店,222546290,新北市板橋區莊敬路２２０巷１號１樓,55192,25.0212879,121.4726086
全家板橋莊敬店,222599622,新北市板橋區莊敬路８９號,62777,25.0263913,121.4728326
全家板橋莒安店,282536711,新北市板橋區莒光路１３１號,11889,25.0241049,121.4729144
全家板橋莒光店,222593060,新北市板橋區莒光路２２５，２２７號,10753,25.0224822,121.4742541
全家板橋禾原店,222587428,新北市板橋區莒光路２８巷１３號,60791,25.0238574,121.4699752
全家板橋益豐店,222577224,新北市板橋區莒光路３６號１樓,54431,25.0244389,121.470304
全家板橋華利店,222541201,新北市板橋區華江一路１５６號,63220,25.0353845,121.47407
全家板橋華興店,229524563,新北市板橋區華興街４１．４３號,10019,25.0046505,121.4578937
全家板橋華雅店,229551279,新北市板橋區華興街９０號,56537,25.005291,121.4567998
全家板橋富裕店,282529995,新北市板橋區裕民街１１號１樓,57950,25.0289277,121.4622691
全家板橋新裕店,282571571,新北市板橋區裕民街１３０號１及２樓,60824,25.0275025,121.4588118
全家板橋裕盛店,222581579,新北市板橋區裕民街９５號,11791,25.0279163,121.4601893
全家板橋貴興店,229597811,新北市板橋區貴興路４９－１號１樓,58555,25.0032487,121.4574583
全家板橋擎天店,229558982,新北市板橋區重慶路２４３號１樓,58220,25.0007175,121.4631837
全家板橋慶豐店,289535147,新北市板橋區重慶路２７８號１樓,54925,24.9996719,121.4630547
全家板橋板慶店,289539805,新北市板橋區重慶路２９０巷３號１樓,51081,24.9986433,121.4614837
全家板橋新慶店,229511914,新北市板橋區重慶路６０－１號１樓＆地下室,18966,25.0070182,121.4616903
全家板橋美華店,229657713,新北市板橋區金華街１０巷４８弄７８號１樓,53042,25.020349,121.4601084
全家板橋金園店,226837125,新北市板橋區金門街１２９號一樓,63335,24.9913892,121.4331497
全家板橋公園店,226753572,新北市板橋區金門街２０６＆２０８號１樓,16452,24.99026,121.4323428
全家板橋金成店,226855676,新北市板橋區金門街３１３號１樓,51401,24.986144,121.4298599
全家板橋白金店,226855960,新北市板橋區金門街３６６號１樓,57849,24.9840622,121.4272897
全家板橋金市店,226757155,新北市板橋區金門街８６號１樓（如附圖）,59067,24.992756,121.433051
全家板橋安東店,229514997,新北市板橋區長安街１３８巷１弄５０號１樓,19075,25.0100682,121.4739455
全家板橋新安店,229513527,新北市板橋區長安街２９７號,62380,25.0118946,121.4742162
全家板橋永安店,229645603,新北市板橋區長安街３３１巷９４號１樓,56536,25.0128612,121.4719491
全家板橋富安店,282571724,新北市板橋區長江路一段１００號１樓,53294,25.02938,121.4594
全家板橋新巨蛋店,282573052,新北市板橋區長江路一段４０３號,60870,25.0309096,121.4625151
全家板橋漢江店,222593499,新北市板橋區長江路二段１２０號１樓,56640,25.0315029,121.4655808
全家板橋江北店,282570100,新北市板橋區長江路二段３１３號１樓,59088,25.0334828,121.4710809
全家板橋華陽店,222585156,新北市板橋區陽明里陽明街８８、９０號一樓,15566,25.0229455,121.464383
全家板橋華江店,222554256,新北市板橋區雙十路三段５４號,10176,25.0314436,121.4709961
全家板橋雙十店,222546231,新北市板橋區雙十路二段６—８號，６—９號，６—１０,10036,25.0264124,121.4768502
全家板橋館西店,229655570,新北市板橋區館前西路１２８號,50787,25.0078507,121.4565759
全家板橋聚星店,229539549,新北市板橋區館前西路４號、４－１號１樓,52992,25.0072694,121.4591769
全家板橋新泉店,282573744,新北市板橋區龍泉街１２６號,51335,25.0240626,121.4571361
全家板橋德翠店,282573511,新北市板橋區龍泉街７８號,62192,25.0256179,121.4562218
全家板橋美堤店,229682151,新北市板橋區龍興街７１巷１號１樓,12964,25.0017913,121.4436579
全家林口洪福店,226061202,新北市林口區下福里１１鄰１４７號之１,51082,25.12821,121.35275
全家林口麗林店,226024790,新北市林口區中山路５２２號１樓,14270,25.0836316,121.37867
全家林口南林店,226010881,新北市林口區中山路５５５號,19178,25.0815722,121.380885
全家林口正林店,226019763,新北市林口區中正路１００號１樓,60686,25.0773399,121.3936077
全家林口中正店,226015562,新北市林口區中正路２６６號,10649,25.0777911,121.3893902
全家林口正新店,226017615,新北市林口區中正路５１號１樓,62251,25.0774115,121.3955568
全家林口菁埔店,226017544,新北市林口區仁愛路一段２９２號,15413,25.0763786,121.3926428
全家林口新高中店,286012624,新北市林口區仁愛路二段１５６號１樓,53420,25.0743483,121.3817533
全家林口新創園店,286018695,新北市林口區仁愛路二段４９６號１樓,63032,25.0760016,121.3761224
全家林口文園店,226090261,新北市林口區公園路１７８號１樓,50191,25.0727427,121.37299
全家林口南勢店,226007216,新北市林口區南勢街２２８號１樓,19277,25.0753071,121.3593916
全家林口忠一店,226009084,新北市林口區忠孝一路２６號１樓,62869,25.0732126,121.3636608
全家林口忠孝店,226085421,新北市林口區忠孝路６０１號,11680,25.068562,121.3781115
全家林口住都店,226068053,新北市林口區文化一路一段１６６－１號１樓,58447,25.0735194,121.3769792
全家林口廣場店,226069860,新北市林口區文化三路一段２２３號一樓,54859,25.070789,121.3625829
全家林口幸福店,226098325,新北市林口區文化三路一段３５號１樓,51423,25.0666834,121.3608866
全家林口影城店,226090534,新北市林口區文化三路一段４０６號１樓,54003,25.0742368,121.3682135
全家林口新都店,226009183,新北市林口區文化三路一段５５７號．５５９號１樓,16970,25.0761225,121.3701023
全家林口菁英店,226089574,新北市林口區文化三路１段１２１號１樓,57041,25.0621241,121.3617619
全家林口文化店,226083394,新北市林口區文化二路一段６８巷１號１樓,61901,25.0689321,121.3660902
全家林口隆林店,226022405,新北市林口區文化二路二段９０．９２號,16886,25.0812373,121.3789184
全家林口樂活店,226089613,新北市林口區文化二路１段２６９號１樓,56942,25.0708555,121.3679682
全家林口醒吾店,226031858,新北市林口區東林村粉寮路１段６６號１樓,10547,25.0790108,121.3881378
全家林口工六店,226016951,新北市林口區東林里工六路７８號,11096,25.0770773,121.4003545
全家林口竹林店,226024731,新北市林口區林口路１２６號１Ｆ,10808,25.0816879,121.3885
全家林口采都店,226005775,新北市林口區民族路８６號１樓,59033,25.0755197,121.3662005
全家林口文義店,226090866,新北市林口區湖南里信義路２８９號,53513,25.0819734,121.3754147
全家林口國宅店,226081140,新北市林口區麗園一街４巷１號１之４,12594,25.0709608,121.3763975
全家樹林新三俊店,226761569,新北市樹林區三俊街１１２號,60613,25.0153953,121.415108
全家樹林俊興店,226887701,新北市樹林區三俊街１２７號１Ｆ,12019,25.0157828,121.4180454
全家樹林中新店,226830689,新北市樹林區中山路一段１０８巷２２號,60978,24.9913092,121.4220854
全家樹林新中店,226685755,新北市樹林區中山路三段１０７號及１０７－１號,11869,24.9744112,121.3998743
全家樹林山佳店,226689114,新北市樹林區中山路三段２４５號,60869,24.9720313,121.3927804
全家樹林三德店,226763033,新北市樹林區中正路４８２號１樓,57093,25.01293,121.4126502
全家樹林中華店,286867009,新北市樹林區中華路１８３．１８５號１樓,16616,24.981713,121.4206368
全家樹林新全球店,286862215,新北市樹林區中華路２９１號,51367,24.9800556,121.4169127
全家樹林新育園店,226685274,新北市樹林區佳園路一段４５號,61747,24.9705781,121.3932245
全家樹林三龍店,226765401,新北市樹林區俊興街２７７號,60467,25.0183088,121.4184813
全家樹林俊英店,226899787,新北市樹林區俊英街１１３號,11655,25.0099287,121.4247923
